;date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
255;2015-09-13;5;9;8;14.4;23.1;84.8;18.5;24.1;12.9;83;52;59;2;4;3;0
256;2015-09-14;7;10;9;18.1;;17.5;19.4;22.4;16.3;71;65;77;1;3;4;1.9
257;2015-09-15;9;8;9;16.2;20.8;19.4;17.3;21.3;13.2;75;69;81;2;3;2;0
258;2015-09-16;6;3;6;14.4;28.3;24.0;20.8;28.5;13.1;94;41;60;1;3;2;0
259;2015-09-17;7;6;9;17.3;32.6;28.0;24.4;33.5;15.2;85;31;50;1;1;3;0
260;2015-09-18;3;7;6;16.7;24.1;15.5;21.6;28.0;15.1;;;;0;2;2;1.2
261;2015-09-19;8;9;10;63.6;21.9;19.1;18.4;22.7;14.0;72;45;66;3;2;2;5.2
262;2015-09-20;7;7;7;15.3;19.5;15.5;17.8;20.8;14.8;71;44;60;4;4;3;Spuren
263;2015-09-21;1;9;1;12.5;;12.5;14.9;19.1;10.6;67;50;70;2;2;1;0
264;2015-09-22;3;3;9;9.1;22.5;17.9;15.1;22.8;7.4;87;34;54;1;3;3;0
265;2015-09-23;9;9;10;13.4;13.3;11.7;14.8;17.9;11.7;79;73;86;1;4;4;0.3
266;2015-09-24;1;8;7;12.0;14.8;13.7;13.5;15.6;11.4;75;71;74;4;4;4;0
267;2015-09-25;10;10;10;14.1;13.0;12.8;14.0;15.4;12.5;70;85;93;4;4;3;22.3
268;2015-09-26;10;9;7;13.4;16.0;14.1;14.6;16.4;12.7;84;54;60;3;3;2;Spuren
269;2015-09-27;7;7;9;12.1;17.0;14.4;14.3;17.1;11.5;70;48;53;3;3;2;0
270;2015-09-28;2;3;3;12.0;16.2;13.8;14.5;17.6;11.3;65;37;49;3;3;3;0
271;2015-09-29;1;9;4;10.3;15.7;13.3;13.0;16.2;9.7;72;56;52;3;2;2;Spuren
272;2015-09-30;7;9;9;9.1;12.9;11.3;11.3;13.7;8.9;71;54;61;1;2;2;0
273;2015-01-10;1;1;1;6.8;16.2;11.4;11.0;16.5;5.5;84;47;65;1;3;2;0
274;2015-02-10;1;0;0;6.4;18.8;15.1;12.1;19.2;4.9;87;45;61;1;3;3;0
275;2015-03-10;8;6;3;12.0;20.5;17.4;15.7;20.7;10.7;77;57;69;2;3;3;0
276;2015-04-10;10;8;7;12.1;16.6;13.5;14.1;17.4;10.8;96;74;89;1;1;1;Spuren
277;2015-05-10;8;1;1;13.7;19.9;14.2;16.8;20.4;13.1;80;61;86;3;2;2;0
278;2015-06-10;10;10;9;11.4;17.5;15.9;13.9;17.9;9.8;98;79;86;1;2;2;0.1
279;2015-07-10;10;10;10;;14.4;14.4;14.8;16.0;13.6;95;97;97;2;2;2;10.2
280;2015-08-10;10;10;10;;14.0;12.9;13.7;14.4;12.9;97;91;94;2;3;3;2.5
281;2015-09-10;10;10;10;13.4;13.6;;13.7;15.6;11.8;89;92;93;3;1;1;0
282;2015-10-10;10;10;10;8.7;10.1;;9.9;12.1;7.6;80;81;95;1;2;2;8.5
283;2015-11-10;10;10;10;4.6;8.4;8.0;6.5;8.5;4.4;82;58;54;2;3;3;Spuren
284;2015-12-10;9;4;0;3.1;7.9;3.1;5.3;8.1;2.5;70;59;82;3;2;2;0
285;2015-10-13;10;10;10;2.0;6.0;;3.8;7.4;0.1;88;86;87;2;2;3;6.1
286;2015-10-14;10;10;10;8.5;9.1;7.9;8.0;9.1;6.9;98;90;97;1;1;1;14.8
287;2015-10-15;10;10;10;10.3;11.5;11.8;9.9;11.8;7.9;98;97;98;2;3;2;6.6
288;2015-10-16;10;10;10;8.5;8.5;7.8;10.0;12.1;7.8;91;96;91;1;2;2;4.8
289;2015-10-17;9;8;9;6.8;11.4;8.5;8.8;11.8;5.7;80;61;84;3;2;0;0
290;2015-10-18;10;10;9;6.4;8.5;8.2;6.5;8.9;4.0;95;91;93;1;1;1;Spuren
291;2015-10-19;9;10;10;7.3;8.6;8.2;8.0;9.3;6.6;90;90;94;1;3;3;25
292;2015-10-20;10;6;9;7.5;;8.3;9.2;10.9;7.5;93;70;79;3;3;3;0.6
293;2015-10-21;8;8;9;8.2;45.2;8.7;9.5;11.3;7.6;88;78;88;3;3;3;0.1
294;2015-10-22;9;8;5;8.7;11.7;9.1;9.6;11.7;7.5;82;61;75;2;2;3;0.3
295;2015-10-23;9;6;2;10.0;14.1;11.5;11.9;14.7;9.1;90;72;82;3;2;3;Spuren
296;2015-10-24;1;1;0;3.9;14.1;8.9;8.9;14.4;3.4;99;65;92;2;3;2;0
297;2015-10-25;10;9;9;6.6;14.0;11.4;9.6;14.5;4.7;100;75;90;0;1;1;0
298;2015-10-26;3;7;10;6.8;54.0;11.3;10.6;14.5;6.7;96;73;83;1;3;2;0
299;2015-10-27;9;7;4;9.4;13.6;11.3;11.5;13.7;9.3;88;63;69;3;4;3;0
300;2015-10-28;10;10;10;9.5;10.2;40.0;9.8;11.3;8.2;86;83;87;4;4;3;0
301;2015-10-29;10;10;9;8.7;10.9;10.6;10.0;11.2;8.7;93;84;87;3;1;1;0
302;2015-10-30;10;9;0;8.9;12.9;8.9;10.3;13.1;7.5;92;74;89;1;2;2;0
303;2015-10-31;10;0;0;5.1;13.5;10.6;8.9;13.6;4.2;99;64;73;1;3;3;0
304;2015-01-11;0;1;1;;12.6;40.0;10.0;13.3;6.6;46;37;62;3;4;2;0
305;2015-02-11;4;1;0;1.3;11.3;6.7;6.3;11.7;0.8;86;50;70;1;2;2;0
306;2015-03-11;5;5;3;1.3;9.6;;5.5;10.3;0.7;93;65;74;2;2;2;0
307;2015-04-11;10;4;3;3.9;6.4;3.7;5.1;8.4;1.8;92;80;94;1;2;0;0
308;2015-05-11;5;1;2;0.5;13.6;6.4;7.7;15.1;0.3;99;68;94;0;2;0;0
309;2015-06-11;3;9;0;2.7;12.6;8.0;7.8;13.1;2.4;100;70;91;1;1;2;0
310;2015-07-11;5;9;6;6.6;15.8;14.9;11.2;16.1;6.2;96;79;85;1;4;3;0.2
311;2015-08-11;6;8;1;16.8;19.8;13.5;17.1;20.7;13.4;78;64;90;4;3;2;0
312;2015-09-11;10;9;5;9.0;16.4;17.3;13.4;18.1;8.6;100;68;66;1;4;3;0.2
313;2015-10-11;9;9;5;15.9;18.3;18.1;17.4;19.2;15.6;57;50;49;4;4;4;0
314;2015-11-11;4;8;1;15.4;18.9;15.5;17.5;19.8;15.2;62;62;73;4;4;3;0
315;2015-12-11;0;8;4;10.8;13.2;10.0;12.6;15.5;9.7;84;64;75;2;3;2;0
316;2015-11-13;4;7;6;4.7;12.0;10.0;8.3;12.3;4.2;96;72;80;1;1;2;0.3
317;2015-11-14;9;2;9;10.6;12.3;10.4;11.4;13.1;9.7;74;48;58;3;4;3;0.3
318;2015-11-15;10;10;10;;9.9;12.2;11.5;14.4;8.5;81;87;81;3;3;4;9.8
319;2015-11-16;9;8;2;14.0;16.9;10.8;13.9;16.9;10.8;63;46;70;4;4;2;0
320;2015-11-17;9;9;2;14.2;17.1;14.4;13.7;17.4;10.0;52;45;67;4;3;4;0.1
321;2015-11-18;2;5;0;;19.2;14.0;16.6;19.9;13.3;60;39;57;5;5;2;0
322;2015-11-19;7;9;9;14.0;17.5;15.5;14.7;18.1;11.3;50;48;52;3;5;3;0.9
323;2015-11-20;9;10;10;43.6;8.6;8.7;13.1;18.1;8.0;83;90;96;3;1;1;16.2
324;2015-11-21;10;10;9;5.2;5.8;4.8;6.8;8.9;4.6;84;70;84;3;3;2;Spuren
325;2015-11-22;8;10;8;;4.7;3.2;4.0;5.1;2.8;81;68;84;3;3;3;0.3
326;2015-11-23;1;1;6;-0.9;5.2;2.1;2.4;5.9;-1.1;86;56;68;2;4;2;0
327;2015-11-24;1;1;0;-2.2;4.9;0.3;1.3;5.1;-2.5;88;51;78;1;2;2;0
328;2015-11-25;1;9;9;-3.9;3.0;1.6;-0.4;3.5;-4.3;91;66;74;1;3;2;0.3
329;2015-11-26;10;9;9;0.4;3.0;3.5;1.9;3.5;0.2;90;83;83;1;3;3;Spuren
330;2015-11-27;9;10;10;3.6;40.0;3.5;4.0;4.4;3.5;80;76;69;3;2;2;Spuren
331;2015-11-28;10;4;10;2.2;5.1;4.0;3.3;5.4;1.2;82;62;80;1;4;4;0.1
332;2015-11-29;1;9;10;3.6;8.0;8.0;6.2;9.4;2.9;70;60;73;3;4;5;Spuren
333;2015-11-30;9;10;10;12.0;10.7;10.0;10.0;12.4;7.5;56;76;77;6;5;5;7.8
334;2015-01-12;6;10;10;10.5;10.3;8.4;10.3;12.4;8.2;74;85;92;6;5;3;17
335;2015-02-12;10;8;9;6.0;11.3;10.8;8.6;11.6;5.6;95;78;74;1;4;3;Spuren
336;2015-03-12;9;5;1;8.1;10.4;4.4;7.6;10.9;4.3;82;60;85;2;1;1;0
337;2015-04-12;4;3;9;2.5;9.4;5.5;5.7;9.7;1.6;97;70;82;1;2;1;0
338;2015-05-12;5;1;8;5.4;10.8;5.4;7.9;11.2;4.6;88;69;91;1;2;1;Spuren
339;2015-06-12;10;10;10;2.9;3.0;2.2;3.8;5.4;2.2;98;95;98;2;2;3;Spuren
340;2015-07-12;10;2;10;40.0;3.9;2.6;2.7;4.5;0.9;99;86;97;2;1;1;Spuren
341;2015-08-12;10;10;10;2.2;2.7;2.9;2.2;2.9;1.5;99;100;100;2;3;3;Spuren
342;2015-09-12;10;10;10;2.4;4.5;5.5;4.0;5.7;2.3;92;87;92;1;1;4;2.7
343;2015-10-12;4;3;2;4.5;7.4;2.2;5.3;8.4;2.2;78;69;92;3;3;2;0
344;2015-11-12;10;9;10;-2.0;0.6;-1.1;0.2;2.4;-2.1;100;89;98;1;1;1;Spuren
345;2015-12-12;8;10;9;9.0;9.3;8.9;4.6;10.3;-1.2;62;70;72;4;4;2;Spuren
346;2015-12-13;8;9;9;1.2;9.2;7.8;5.5;10.4;0.5;95;52;74;0;5;4;0.2
347;2015-12-14;10;9;10;4.0;5.4;4.1;5.8;8.0;3.6;76;77;76;1;2;2;0
348;2015-12-15;10;9;10;3.2;;3.8;4.2;5.1;3.2;90;83;90;1;2;1;0
349;2015-12-16;10;10;10;3.3;3.8;3.7;3.6;4.5;2.6;94;93;94;1;1;2;0.6
350;2015-12-17;10;10;10;3.3;4.0;3.3;3.7;4.2;3.1;98;97;98;2;2;2;4.1
351;2015-12-18;10;10;10;2.8;4.3;3.6;3.7;4.5;2.8;100;96;99;1;1;1;Spuren
352;2015-12-19;10;10;10;2.9;5.0;4.3;4.1;5.6;2.6;100;99;100;1;1;2;Spuren
353;2015-12-20;10;10;10;4.1;4.4;3.7;4.2;4.8;3.6;100;94;94;2;2;3;Spuren
354;2015-12-21;10;10;7;3.1;4.3;4.5;3.9;5.0;2.8;93;89;92;2;1;2;0.1
355;2015-12-22;7;9;9;10.5;13.8;8.1;8.7;14.9;2.5;64;57;79;4;3;0;0
356;2015-12-23;10;0;5;2.5;13.1;11.4;7.9;13.8;2.0;100;53;60;1;3;3;0
357;2015-12-24;5;2;9;4.9;8.3;3.5;7.2;11.4;3.0;90;78;94;1;2;2;0
358;2015-12-25;10;4;10;2.7;4.5;3.8;3.6;4.9;2.2;98;88;97;1;2;1;Spuren
359;2015-12-26;6;4;0;0.7;10.7;3.9;5.7;10.8;0.6;96;62;95;2;1;1;0
360;2015-12-27;10;8;8;-0.4;3.4;0.6;1.6;3.9;-0.8;98;82;98;1;1;1;0
361;2015-12-28;10;1;3;-1.0;6.2;;2.6;6.2;-1.1;100;77;93;1;1;1;0
362;2015-12-29;9;10;10;2.8;1.9;1.8;3.6;6.4;0.8;94;96;93;2;2;1;0
363;2015-12-30;10;3;1;1.3;;-0.2;1.1;2.6;-0.4;92;57;53;2;3;3;0
364;2015-12-31;5;2;9;-4.7;;-2.5;-2.4;0.0;-4.8;78;68;82;4;3;2;Spuren
